symbol,timeframe_minutes,direction,signal_at_ms,entry_at_ms,exit_at_ms,entry_price,stop_price,take_profit,exit_price,exit_reason,atr,macd,macd_signal,histogram,point_indices,prices,histograms,divergence_score,quantity,risk_fraction,pnl,pnl_percent,r_multiple,fees,funding,slippage_cost,holding_bars,ambiguous_exit,leverage_capped,entry_at,exit_at
BTCUSDT,15,LONG,1736619299999,1736619300000,1736675099999,94236.8436,93806.2345295505,95528.67081134854,93787.47328264458,STOP,177.04364696634212,-63.44215835217619,-22.556504116105817,-40.88565423607038,"[176409, 176416]","[94262.1, 94251.0]","[-24.05042228895828, -14.701477224041227]",0.02990679247212641,2.149312,0.009999997952117317,-1127.4861837628878,-0.012182277910055004,-1.218228040484311,161.64916822706823,0.0,80.82454871303544,62,False,False,2025-01-11T18:15:00+00:00,2025-01-12T09:44:59.999000+00:00
BTCUSDT,15,SHORT,1737062099999,1737062100000,1737078299999,100150.4659,100935.38712546667,97795.70222359999,100955.57420289176,STOP,398.45808364444656,393.24017730109335,312.75965638239677,80.48052091869658,"[176902, 176912]","[100324.0, 100599.8]","[173.05660863063855, 122.15888718168259]",0.18294894687711555,1.164752,0.009999999968083893,-1031.4469709785562,-0.01128203299101879,-1.1282033027026648,93.69546496876936,0.0,46.84769684823231,18,False,False,2025-01-16T21:15:00+00:00,2025-01-17T01:44:59.999000+00:00
BTCUSDT,15,SHORT,1737114299999,1737114300000,1737118799999,102248.5462,102771.34472525754,100680.15062422739,102791.89899420258,STOP,280.82981683835703,410.65050922463706,406.47227934711907,4.1782298775179925,"[176964, 176970]","[102249.9, 102568.8]","[30.105692364311494, 14.675885132765416]",0.533430920476053,1.72901,0.009999997541194764,-1081.2692067623063,-0.011961946874394015,-1.1961949815604498,141.80679205809128,0.0,70.9033612866835,5,False,False,2025-01-17T11:45:00+00:00,2025-01-17T12:59:59.999000+00:00
BTCUSDT,15,LONG,1737161999999,1737162000000,1737171899999,104636.62314,103983.55545203625,106595.82620389127,103962.75874094584,STOP,326.0296986425032,111.26300124955014,200.58102066348232,-89.31801941393218,"[177019, 177023]","[104150.0, 104024.8]","[-185.76164252972103, -185.5378593230452]",0.00044134308321771984,1.367563,0.009999997740590242,-1035.6611377570077,-0.011596102435595185,-1.1596105055630477,114.10911859330078,0.0,57.054524716750606,11,False,False,2025-01-18T01:00:00+00:00,2025-01-18T03:44:59.999000+00:00
BTCUSDT,15,SHORT,1737246599999,1737246600000,1737252899999,104214.6529,104798.83043799839,102462.12028600482,104819.79020408599,STOP,270.62029199892726,153.94345067982795,144.20200729384172,9.74144338598623,"[177104, 177117]","[104469.0, 104744.3]","[33.04013096057122, 29.972629668567407]",0.09034090163736427,1.511107,0.009999999659525667,-1040.7765802517433,-0.011790098267683064,-1.179009866910566,126.34936408627443,0.0,63.17464799303449,7,False,False,2025-01-19T00:30:00+00:00,2025-01-19T02:14:59.999000+00:00
BTCUSDT,15,LONG,1737337499999,1737337500000,1737356399999,100063.90878,98332.55392657593,105257.97334027219,105236.92174560414,TAKE_PROFIT,1056.3640489493764,-1597.3742229671188,-1302.7523480867071,-294.6218748804117,"[177214, 177218]","[99600.0, 99501.0]","[-571.7466023121407, -415.04633028619446]",0.024807331183118904,0.503852,0.009999995121692229,2565.056435120782,0.02940408281890705,2.9404097163130625,41.376493624794676,0.0,20.688351897248566,21,False,False,2025-01-20T01:45:00+00:00,2025-01-20T06:59:59.999000+00:00
BTCUSDT,15,SHORT,1737470699999,1737470700000,1737476099999,103713.35318,106184.65715368374,96299.44125894876,106205.89408511449,STOP,594.9047691224966,643.1341886699374,618.025623074671,25.10856559526644,"[177361, 177365]","[104700.0, 104958.0]","[222.15979656893217, 191.74978436631181]",0.07499460502319724,0.363369,0.00999997392083361,-936.223354934335,-0.010425677748012174,-1.0425704937381555,30.511258783790954,0.0,15.255593773635383,6,False,False,2025-01-21T14:45:00+00:00,2025-01-21T16:14:59.999000+00:00
BTCUSDT,15,LONG,1737524699999,1737524700000,1737533699999,105625.42086,105008.441553519,107476.35877944299,104987.4398652083,STOP,314.6389643206661,-55.72872055617336,-25.117305504564264,-30.611415051609093,"[177419, 177426]","[105524.6, 105251.6]","[-78.68950135094414, -60.57346885812468]",0.18125680467646296,1.4403,0.009999999247808086,-1040.2223081194968,-0.011705839680034101,-1.1705840560537963,121.338281321007,0.0,60.66910633190668,10,False,False,2025-01-22T05:45:00+00:00,2025-01-22T08:14:59.999000+00:00
BTCUSDT,15,LONG,1737611099999,1737611100000,1737629099999,102474.19074,101371.67612637884,105781.7345808635,101351.40179115356,STOP,403.81591574744465,-573.8379085607303,-569.8421886563026,-3.9957199044276877,"[177514, 177522]","[102082.0, 101550.4]","[-130.27548591297892, -98.3866472838804]",0.3095878976163488,0.796572,0.00999999011555881,-959.326942517999,-0.010923374444000803,-1.0923385241156705,64.94470395749042,0.0,32.47231750234837,20,False,False,2025-01-23T05:45:00+00:00,2025-01-23T10:44:59.999000+00:00
BTCUSDT,15,LONG,1737764999999,1737765000000,1737933299999,104597.4153,103884.31452952206,106736.71761143384,103863.53766661615,STOP,379.45698031863014,-348.62915782182245,-273.585060153982,-75.04409766784045,"[177683, 177692]","[104670.1, 104400.0]","[-226.60917287797716, -127.33499613225086]",0.275948614900149,1.218116,0.009999995264675923,-995.5199361405544,-0.011460675144449628,-1.1460680571453292,101.57184887355304,0.0,50.785890710288655,187,False,False,2025-01-25T00:30:00+00:00,2025-01-26T23:14:59.999000+00:00
BTCUSDT,15,LONG,1737947699999,1737947700000,1737957599999,101396.7753,99873.83091929834,105965.60844210497,99853.85615311448,STOP,505.7793871344402,-1133.5352116040594,-1030.8748687972247,-102.6603428068347,"[177892, 177896]","[101100.0, 100768.7]","[-314.2323500747583, -218.93930177950574]",0.19936635901172806,0.563831,0.009999983498205016,-915.3341834207461,-0.010659724288718968,-1.0659741879206475,45.388537913136396,0.0,22.69423506651178,11,False,False,2025-01-27T03:15:00+00:00,2025-01-27T05:59:59.999000+00:00
BTCUSDT,15,SHORT,1737993599999,1737993600000,1738023299999,101050.58584,102609.1043614633,96375.03027561012,102629.62618233559,STOP,725.8029076421967,488.40816721222654,294.05608105888564,194.3520861533409,"[177941, 177947]","[101640.6, 102267.8]","[414.46098929384243, 326.41180024534]",0.17894101651172492,0.545089,0.009999999694900922,-905.1270583997804,-0.010654428251025106,-1.065442857609074,44.40953723641715,0.0,22.204735077697134,33,False,False,2025-01-27T16:00:00+00:00,2025-01-28T00:14:59.999000+00:00
BTCUSDT,15,SHORT,1738026899999,1738026900000,1738036799999,101781.1397,102617.89633681359,99270.86978955925,102638.41991608095,STOP,507.6642245423901,595.5815267998842,580.3437447917208,15.237782008163322,"[177972, 177984]","[102423.3, 102846.1]","[304.30184626430423, 125.69440545107977]",0.4496711370985243,1.004449,0.009999991783383132,-943.2258646570172,-0.011222465732970185,-1.1222474954047885,82.13160889472516,0.0,41.06577164622321,11,False,False,2025-01-28T01:15:00+00:00,2025-01-28T03:59:59.999000+00:00
BTCUSDT,15,SHORT,1738043999999,1738044000000,1738179899999,102948.50618,103866.85345371648,100193.46435885057,103887.62682440721,STOP,380.90230247765015,614.6234602638142,586.698995866451,27.92446439736318,"[177984, 178002]","[102846.1, 103325.3]","[125.69440545107977, 77.12294616816371]",0.44753169467968096,0.904938,0.009999994538797631,-924.7155083200764,-0.011127103752569253,-1.112710982930911,74.8695506114969,0.0,37.434742809299856,151,False,False,2025-01-28T06:00:00+00:00,2025-01-29T19:44:59.999000+00:00
BTCUSDT,15,LONG,1738287899999,1738287900000,1738293299999,104630.02182,104042.72446277401,106391.91389167798,104021.91591788146,STOP,279.8503581506607,-195.7229798722401,-150.74155351153235,-44.98142636070776,"[178260, 178273]","[104737.0, 104356.1]","[-75.85519822048295, -61.742442515267115]",0.24100709199641152,1.399292,0.009999998170313088,-967.7037188917105,-0.011775407162483363,-1.1775409317014596,116.78599490444624,0.0,58.39296575123279,6,False,False,2025-01-31T01:45:00+00:00,2025-01-31T03:14:59.999000+00:00
